POTRAVINY	BYLINKOVÉ ČAJE 	Eucalyptus	100.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Fenikel	100.0	100.0	66.66666667
POTRAVINY	BYLINKOVÉ ČAJE 	Grécke seno	100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Zázvor	0.0	0.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Zázvor (sušené)	0.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Zázvor (čerstvé)	100.0	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Žeňšeň	-100.0	-100.0	66.66666667
POTRAVINY	BYLINKOVÉ ČAJE 	Hloh obyčajný	100.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Ibištek	-100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Chmeľ	-33.33333333	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Jasmín	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Borievka	100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Kukicha	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Levanduľa	100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Citrónový balzam	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Citrónová tráva	100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Sladké drievko	100.0	100.0	-33.33333333
POTRAVINY	BYLINKOVÉ ČAJE 	Ibiš lekársky	100.0	100.0	-100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Chvojníkový čaj	-100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Žihľava	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Ovsená tráva	100.0	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Pomarančová kôra	100.0	0.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Mučenka opletavá	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Mäta kobercová	100.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Mäta pieporná	100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Malinový čaj	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Červený klinček	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Šípka	100.0	-33.33333333	-33.33333333
POTRAVINY	BYLINKOVÉ ČAJE 	Šafrán	100.0	0.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Šalvia	100.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Sarsaparilla	100.0	100.0	66.66666667
POTRAVINY	BYLINKOVÉ ČAJE 	Sassafras	100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Jahoda	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Viola	-33.33333333	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Gaultéria ležatá	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Rebríček obyčajný	-100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Cezmína paraguajská	-33.33333333	-100.0	100.0
POTRAVINY	STRUKOVINY	Aduki fazuľa	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Čierna fazuľa	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Čierne-eyed peas	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Cícer	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Fazuľa	-100.0	100.0	-100.0
POTRAVINY	STRUKOVINY	Šošovica (hnedá)	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Šošovica (červená)	66.66666667	100.0	100.0
POTRAVINY	STRUKOVINY	Miso	-33.33333333	-100.0	-100.0
POTRAVINY	STRUKOVINY	Mungo fazuľa	100.0	100.0	66.66666667
POTRAVINY	STRUKOVINY	Hrášok (sušený)	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Sója fazuľa	-100.0	100.0	-100.0
POTRAVINY	STRUKOVINY	Sója syr	66.66666667	100.0	-100.0
POTRAVINY	STRUKOVINY	Sója flour	-100.0	66.66666667	-100.0
POTRAVINY	STRUKOVINY	Sója mlieko	66.66666667	100.0	100.0
POTRAVINY	STRUKOVINY	Sója powder	-100.0	66.66666667	-100.0
POTRAVINY	STRUKOVINY	Sója sauce	66.66666667	-100.0	-100.0
POTRAVINY	STRUKOVINY	Sója sausages	66.66666667	-100.0	100.0
POTRAVINY	STRUKOVINY	Tempeh	-100.0	100.0	100.0
POTRAVINY	STRUKOVINY	Tofu	66.66666667	100.0	0.0
POTRAVINY	STRUKOVINY	Tofu (chladné)	0.0	0.0	-100.0
POTRAVINY	STRUKOVINY	Tofu (horúce)	0.0	0.0	66.66666667
POTRAVINY	STRUKOVINY	Kajan indický, Tur dal	100.0	-100.0	100.0
POTRAVINY	STRUKOVINY	Urad dal	100.0	-100.0	-100.0
POTRAVINY	STRUKOVINY	Biela fazuľa	-100.0	100.0	100.0
POTRAVINY	OLEJE	Mandľa	0.0	-100.0	0.0
POTRAVINY	OLEJE	Mandľa (externe a interne)	0.0	0.0	95.0
POTRAVINY	OLEJE	Marhuľa	0.0	-100.0	-100.0
POTRAVINY	OLEJE	Avokádo (externé použitie)	100.0	100.0	0.0
POTRAVINY	OLEJE	Avokádo	0.0	0.0	-100.0
POTRAVINY	OLEJE	Canola (externe a interne)	0.0	98.0	99.0
POTRAVINY	SEMIENKA	Chia	100.0	-100.0	100.0
POTRAVINY	OLEJE	Kokos (externé použitie)	100.0	100.0	0.0
POTRAVINY	OLEJE	Kokos	0.0	0.0	-100.0
POTRAVINY	OLEJE	Kukurica	0.0	-100.0	0.0
POTRAVINY	OLEJE	Kukurica (externe aj interne)	0.0	0.0	100.0
POTRAVINY	SEMIENKA	Ľan	100.0	100.0	66.66666667
POTRAVINY	OLEJE	Ľanové semeno	-100.0	0.0	-33.33333333
POTRAVINY	OLEJE	Ľanové semeno (externe a interne)	0.0	95.0	0.0
POTRAVINY	OLEJE	Ghí (externe aj interne)	99.0	99.0	96.0
