POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B6		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B6		0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B6		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: C		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: C		0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: C		0	0	-100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: C		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: D		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: D		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: D		0	0	-100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: E		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: E		0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: E 		0	0	-100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: Folic Acid 		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: Folic Acid 		0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: Folic Acid 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: K 		-100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: K 		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: P		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: P		0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: P		0	0	100
POTRAVINY	FRUITS		Apples		0	0	100
POTRAVINY	FRUITS		Apples	cooked	100	0	0
POTRAVINY	FRUITS		Apples	raw	-100	0	0
POTRAVINY	FRUITS		Apples	kyslé	0	-100	0
POTRAVINY	FRUITS		Apples	sladké	0	100	0
POTRAVINY	FRUITS		Applesauce		100	100	100
POTRAVINY	FRUITS		Apricots		100	0	0
POTRAVINY	FRUITS		Apricots		0	0	100
POTRAVINY	FRUITS		Apricots	kyslé	0	-100	0
POTRAVINY	FRUITS		Apricots	sladké	0	100	0
POTRAVINY	FRUITS		Avocado		100	0	0
POTRAVINY	FRUITS		Avocado		0	100	0
POTRAVINY	FRUITS		Avocado		0	0	-100
POTRAVINY	FRUITS		Bananas		100	0	0
POTRAVINY	FRUITS		Bananas		0	-100	0
POTRAVINY	FRUITS		Bananas		0	0	-100
POTRAVINY	FRUITS		Berries 		100	0	0
POTRAVINY	FRUITS		Berries 		0	0	100
POTRAVINY	FRUITS		Berries 	kyslé	0	-100	0
POTRAVINY	FRUITS		Berries 	sladké	0	100	0
POTRAVINY	FRUITS		Cherries		100	0	0
POTRAVINY	FRUITS		Cherries		0	0	100
POTRAVINY	FRUITS		Cherries	kyslé	0	-100	0
POTRAVINY	FRUITS		Cherries	sladké	0	100	0
POTRAVINY	FRUITS		Coconut		100	0	0
POTRAVINY	FRUITS		Coconut		0	100	0
POTRAVINY	FRUITS		Coconut		0	0	-100
POTRAVINY	FRUITS		Cranberries 		-100	0	0
POTRAVINY	FRUITS		Cranberries 		0	-100	0
POTRAVINY	FRUITS		Cranberries 		0	0	100
POTRAVINY	FRUITS		Dates		0	100	0
POTRAVINY	FRUITS		Dates		0	0	-100
POTRAVINY	FRUITS		Dates	dry	-100	0	0
POTRAVINY	FRUITS		Dates	fresh	100	0	0
POTRAVINY	FRUITS		Figs 		0	100	0
POTRAVINY	FRUITS		Figs 	dry	-100	0	0
POTRAVINY	FRUITS		Figs 	dry	0	0	66.66666667
POTRAVINY	FRUITS		Figs 	fresh	100	0	0
POTRAVINY	FRUITS		Figs 	fresh	0	0	-100
POTRAVINY	FRUITS	*	Most astringent fruit 		0	0	100
POTRAVINY	FRUITS	*	Most dried fruit		-100	0	0
POTRAVINY	FRUITS	*	Most kyslé fruit		0	-100	0
POTRAVINY	FRUITS	*	Most sladké fruit		0	0	-100
POTRAVINY	FRUITS	*	Most kyslé fruit		0	0	-100
POTRAVINY	FRUITS	*	Most sladké fruit		100	0	0
POTRAVINY	FRUITS	*	Most sladké fruit		0	100	0
POTRAVINY	FRUITS		Grapefruit 		100	0	0
POTRAVINY	FRUITS		Grapefruit 		0	-100	0
POTRAVINY	FRUITS		Grapefruit 		0	0	-100
POTRAVINY	FRUITS		Grapes 		100	0	0
POTRAVINY	FRUITS		Grapes 	green	0	-100	0
POTRAVINY	FRUITS		Grapes 	red	0	100	0
POTRAVINY	FRUITS		Grapes 	purple	0	100	0
POTRAVINY	FRUITS		Grapes		0	0	66.66666667
POTRAVINY	FRUITS		Kiwi 		100	0	0
POTRAVINY	FRUITS		Kiwi 		0	0	-100
POTRAVINY	FRUITS		Kiwi 		0	-100	0
POTRAVINY	FRUITS		Lemons		100	0	0
POTRAVINY	FRUITS		Lemons		0	-100	0
POTRAVINY	FRUITS		Lemons		0	0	66.66666667
POTRAVINY	FRUITS		Limes		100	0	0
POTRAVINY	FRUITS		Limes		0	66.66666667	0
POTRAVINY	FRUITS		Limes		0	0	66.66666667
POTRAVINY	FRUITS		Mangoes		100	0	0
POTRAVINY	FRUITS		Mangoes	green	0	-100	0
POTRAVINY	FRUITS		Mangoes	ripe	0	100	0
POTRAVINY	FRUITS		Mangoes		0	0	-33.33333333
POTRAVINY	FRUITS		Melons		100	0	0
POTRAVINY	FRUITS		Melons		0	100	0
